episode,total_reward,progress,win,n_clicks,beta,learn_rate,avg_bonus
2086,-19.9,6,0,7,0.1,0.001,1.4433
2087,-34.19,1,0,2,0.1,0.001,0.4056
2088,-20.05,6,0,7,0.1,0.001,1.4217
2089,-27.17,4,0,5,0.1,0.001,0.9659
2090,-25.16,4,0,5,0.1,0.001,1.3683
2091,-30.83,3,0,4,0.1,0.001,0.5414
2092,-25.05,4,0,5,0.1,0.001,1.3897
2093,-27.33,3,0,4,0.1,0.001,1.4183
2094,-29.7,3,0,4,0.1,0.001,0.8238
2095,-32.65,1,0,2,0.1,0.001,1.173
2096,-25.57,4,0,5,0.1,0.001,1.2864
2097,-28.4,3,0,4,0.1,0.001,1.1509
2098,-31.51,2,0,3,0.1,0.001,0.8298
2099,-17.99,7,0,8,0.1,0.001,1.3767
2100,-29.77,2,0,3,0.1,0.001,1.4101
2101,-24.66,4,0,5,0.1,0.001,1.4688
2102,-28.49,3,0,4,0.1,0.001,1.1269
2103,-28.51,3,0,4,0.1,0.001,1.123
2104,-31.14,2,0,3,0.1,0.001,0.9541
2105,-31.35,2,0,3,0.1,0.001,0.8828
2106,-27.98,4,0,5,0.1,0.001,0.8044
2107,-31.32,2,0,3,0.1,0.001,0.8933
2108,-29.15,3,0,4,0.1,0.001,0.9626
2109,-25.42,4,0,5,0.1,0.001,1.3158
2110,-22.25,5,0,6,0.1,0.001,1.4579
2111,-20.4,6,0,7,0.1,0.001,1.3718
2112,-33.22,1,0,2,0.1,0.001,0.8915
2113,-32.96,1,0,2,0.1,0.001,1.0189
2114,-30.09,2,0,3,0.1,0.001,1.3023
2115,-20.62,7,0,8,0.1,0.001,1.0473
2116,-26.86,3,0,4,0.1,0.001,1.5351
2117,-32.84,1,0,2,0.1,0.001,1.0794
2118,-17.97,8,0,9,0.1,0.001,1.1141
2119,-32.82,1,0,2,0.1,0.001,1.0914
2120,-33.9,1,0,2,0.1,0.001,0.548
2121,-17.29,7,0,8,0.1,0.001,1.464
2122,-32.29,1,0,2,0.1,0.001,1.3555
2123,-28.79,3,0,4,0.1,0.001,1.0514
2124,-29.58,3,0,4,0.1,0.001,0.8542
2125,-34.19,1,0,2,0.1,0.001,0.404
2126,-22.26,5,0,6,0.1,0.001,1.456
2127,-26.53,4,0,5,0.1,0.001,1.0933
2128,-22.84,5,0,6,0.1,0.001,1.3607
2129,-28.87,3,0,4,0.1,0.001,1.0317
2130,-25.13,4,0,5,0.1,0.001,1.374
2131,-26.87,4,0,5,0.1,0.001,1.0252
2132,-28.1,3,0,4,0.1,0.001,1.2245
2133,-26.0,4,0,5,0.1,0.001,1.2009
2134,-30.87,2,0,3,0.1,0.001,1.0436
2135,-28.32,3,0,4,0.1,0.001,1.1688
2136,-30.43,2,0,3,0.1,0.001,1.1884
2137,-34.02,1,0,2,0.1,0.001,0.4906
2138,-32.68,1,0,2,0.1,0.001,1.1585
2139,-28.08,3,0,4,0.1,0.001,1.2306
2140,-25.67,4,0,5,0.1,0.001,1.2657
2141,-19.11,6,0,7,0.1,0.001,1.5552
2142,-29.16,3,0,4,0.1,0.001,0.961
2143,-27.55,3,0,4,0.1,0.001,1.3619
2144,-31.48,2,0,3,0.1,0.001,0.8406
2145,-28.55,3,0,4,0.1,0.001,1.1114
2146,-24.75,4,0,5,0.1,0.001,1.4496
2147,-25.71,4,0,5,0.1,0.001,1.258
2148,-33.87,1,0,2,0.1,0.001,0.5665
2149,-31.2,2,0,3,0.1,0.001,0.9345
2150,-30.25,3,0,4,0.1,0.001,0.687
2151,-26.85,4,0,5,0.1,0.001,1.0308
2152,-28.58,3,0,4,0.1,0.001,1.1042
2153,-25.28,4,0,5,0.1,0.001,1.3445
2154,-14.1,8,0,9,0.1,0.001,1.5444
2155,-32.91,1,0,2,0.1,0.001,1.0463
2156,-25.56,4,0,5,0.1,0.001,1.288
2157,-34.03,1,0,2,0.1,0.001,0.4852
2158,-28.9,2,0,3,0.1,0.001,1.6986
2159,-21.09,5,0,6,0.1,0.001,1.652
2160,-22.53,5,0,6,0.1,0.001,1.4113
2161,-31.18,2,0,3,0.1,0.001,0.9394
2162,-18.37,6,0,7,0.1,0.001,1.6619
2163,-27.01,3,0,4,0.1,0.001,1.4964
2164,-24.27,4,0,5,0.1,0.001,1.5457
2165,-31.23,2,0,3,0.1,0.001,0.9249
2166,-32.54,2,0,3,0.1,0.001,0.4856
2167,-30.81,3,0,4,0.1,0.001,0.5466
2168,-9.94,9,0,10,0.1,0.001,1.7056
2169,-28.59,4,0,5,0.1,0.001,0.6816
2170,-28.57,3,0,4,0.1,0.001,1.1068
2171,-21.39,5,0,6,0.1,0.001,1.6021
2172,-32.68,1,0,2,0.1,0.001,1.1602
2173,-22.13,6,0,7,0.1,0.001,1.1248
2174,-25.46,4,0,5,0.1,0.001,1.3073
2175,-31.36,2,0,3,0.1,0.001,0.8809
2176,-32.78,1,0,2,0.1,0.001,1.1124
2177,-31.31,2,0,3,0.1,0.001,0.896
2178,-30.27,2,0,3,0.1,0.001,1.2422
2179,-30.24,2,0,3,0.1,0.001,1.2529
2180,-19.56,7,0,8,0.1,0.001,1.1799
2181,-33.03,1,0,2,0.1,0.001,0.986
2182,-22.57,5,0,6,0.1,0.001,1.4058
2183,-18.67,6,0,7,0.1,0.001,1.6186
2184,-29.08,3,0,4,0.1,0.001,0.9808
2185,-30.18,3,0,4,0.1,0.001,0.7055
2186,-32.54,1,0,2,0.1,0.001,1.2301
2187,-29.62,3,0,4,0.1,0.001,0.8443
2188,-33.06,1,0,2,0.1,0.001,0.9683
2189,-23.94,4,0,5,0.1,0.001,1.6121
2190,-31.73,2,0,3,0.1,0.001,0.7575
2191,-31.43,2,0,3,0.1,0.001,0.8563
2192,-24.47,4,0,5,0.1,0.001,1.5054
2193,-28.41,3,0,4,0.1,0.001,1.1466
2194,-18.9,7,0,8,0.1,0.001,1.2625
2195,-23.14,5,0,6,0.1,0.001,1.3093
2196,-30.21,2,0,3,0.1,0.001,1.2634
2197,-28.09,3,0,4,0.1,0.001,1.2284
2198,-25.77,4,0,5,0.1,0.001,1.2461
2199,-31.21,2,0,3,0.1,0.001,0.9315
2200,-28.3,3,0,4,0.1,0.001,1.1744
2201,-30.85,3,0,4,0.1,0.001,0.5373
2202,-33.94,1,0,2,0.1,0.001,0.5287
2203,-28.01,4,0,5,0.1,0.001,0.7976
2204,-28.15,3,0,4,0.1,0.001,1.2132
2205,-24.31,4,0,5,0.1,0.001,1.538
2206,-17.14,7,0,8,0.1,0.001,1.4825
2207,-16.72,7,0,8,0.1,0.001,1.5347
2208,-26.89,4,0,5,0.1,0.001,1.0224
2209,-32.8,1,0,2,0.1,0.001,1.1008
2210,-27.86,3,0,4,0.1,0.001,1.2856
2211,-12.58,9,0,10,0.1,0.001,1.4423
2212,-32.74,1,0,2,0.1,0.001,1.1289
2213,-29.14,2,0,3,0.1,0.001,1.6208
2214,-26.0,4,0,5,0.1,0.001,1.1999
2215,-33.77,1,0,2,0.1,0.001,0.6156
2216,-8.16,10,0,11,0.1,0.001,1.6218
2217,-31.29,2,0,3,0.1,0.001,0.9046
2218,-28.32,3,0,4,0.1,0.001,1.1698
2219,-33.75,1,0,2,0.1,0.001,0.6265
2220,-33.71,1,0,2,0.1,0.001,0.6459
2221,-28.61,3,0,4,0.1,0.001,1.0967
2222,-31.72,2,0,3,0.1,0.001,0.7615
2223,-30.35,2,0,3,0.1,0.001,1.2181
2224,-30.89,2,0,3,0.1,0.001,1.0382
2225,-31.53,2,0,3,0.1,0.001,0.8239
2226,-30.28,3,0,4,0.1,0.001,0.6806
2227,-29.27,2,0,3,0.1,0.001,1.5769
2228,-30.04,2,0,3,0.1,0.001,1.3203
2229,-26.48,4,0,5,0.1,0.001,1.1046
2230,-30.21,2,0,3,0.1,0.001,1.2649
2231,-32.73,1,0,2,0.1,0.001,1.1345
2232,-34.04,1,0,2,0.1,0.001,0.4809
2233,-30.85,3,0,4,0.1,0.001,0.5365
2234,-30.95,2,0,3,0.1,0.001,1.0158
2235,-34.2,1,0,2,0.1,0.001,0.3992
2236,-27.26,3,0,4,0.1,0.001,1.4357
2237,-32.24,2,0,3,0.1,0.001,0.5874
2238,-32.8,1,0,2,0.1,0.001,1.0984
2239,-25.44,4,0,5,0.1,0.001,1.3124
2240,-34.2,1,0,2,0.1,0.001,0.3989
2241,-29.05,3,0,4,0.1,0.001,0.9876
2242,-33.6,1,0,2,0.1,0.001,0.7005
2243,-32.61,2,0,3,0.1,0.001,0.4636
2244,-32.61,2,0,3,0.1,0.001,0.4634
2245,-31.15,2,0,3,0.1,0.001,0.9487
2246,-21.27,6,0,7,0.1,0.001,1.2471
2247,-26.23,5,0,6,0.1,0.001,0.7958
2248,-24.74,4,0,5,0.1,0.001,1.4522
2249,-29.92,2,0,3,0.1,0.001,1.361
2250,-32.49,1,0,2,0.1,0.001,1.2559
2251,-32.61,2,0,3,0.1,0.001,0.4628
2252,-32.59,1,0,2,0.1,0.001,1.2062
2253,-30.18,2,0,3,0.1,0.001,1.2728
2254,-31.3,2,0,3,0.1,0.001,0.9006
2255,-31.14,2,0,3,0.1,0.001,0.9542
2256,-33.77,1,0,2,0.1,0.001,0.6133
2257,-32.61,2,0,3,0.1,0.001,0.4624
2258,-24.38,4,0,5,0.1,0.001,1.5235
2259,-31.39,2,0,3,0.1,0.001,0.8707
2260,-26.1,5,0,6,0.1,0.001,0.8161
2261,-27.67,3,0,4,0.1,0.001,1.3327
2262,-32.59,1,0,2,0.1,0.001,1.2068
2263,-18.67,6,0,7,0.1,0.001,1.6185
2264,-28.57,3,0,4,0.1,0.001,1.1075
2265,-24.87,4,0,5,0.1,0.001,1.4264
2266,-25.07,4,0,5,0.1,0.001,1.3865
2267,-24.6,5,0,6,0.1,0.001,1.0667
2268,-30.16,2,0,3,0.1,0.001,1.2796
2269,-27.77,3,0,4,0.1,0.001,1.3068
2270,-33.07,1,0,2,0.1,0.001,0.9648
2271,-34.21,1,0,2,0.1,0.001,0.3971
2272,-21.0,5,0,6,0.1,0.001,1.6666
2273,-27.59,3,0,4,0.1,0.001,1.3517
2274,-21.71,6,0,7,0.1,0.001,1.1849
2275,-30.03,2,0,3,0.1,0.001,1.3222
2276,-28.55,3,0,4,0.1,0.001,1.1118
2277,-33.96,1,0,2,0.1,0.001,0.5178
2278,-30.44,2,0,3,0.1,0.001,1.1862
2279,-32.56,1,0,2,0.1,0.001,1.2217
2280,-24.0,5,0,6,0.1,0.001,1.166
2281,-28.63,3,0,4,0.1,0.001,1.0914
2282,-32.62,2,0,3,0.1,0.001,0.4614
2283,-31.7,2,0,3,0.1,0.001,0.7675
2284,-28.86,3,0,4,0.1,0.001,1.0346
2285,-19.28,6,0,7,0.1,0.001,1.5308
2286,-24.69,4,0,5,0.1,0.001,1.4614
2287,-32.62,2,0,3,0.1,0.001,0.4611
2288,-26.83,4,0,5,0.1,0.001,1.0346
2289,-29.23,3,0,4,0.1,0.001,0.9437
2290,-24.22,5,0,6,0.1,0.001,1.13
2291,-31.51,2,0,3,0.1,0.001,0.8304
2292,-32.84,1,0,2,0.1,0.001,1.078
2293,-32.84,1,0,2,0.1,0.001,1.0792
2294,-31.45,2,0,3,0.1,0.001,0.8492
2295,-31.15,2,0,3,0.1,0.001,0.9506
2296,-32.93,1,0,2,0.1,0.001,1.036
2297,-29.0,3,0,4,0.1,0.001,0.9989
2298,-21.28,5,0,6,0.1,0.001,1.6194
2299,-25.49,4,0,5,0.1,0.001,1.3021
2300,-27.66,4,0,5,0.1,0.001,0.8683
2301,-33.71,1,0,2,0.1,0.001,0.6469
2302,-21.16,7,0,8,0.1,0.001,0.9801
2303,-17.09,8,0,9,0.1,0.001,1.2124
2304,-33.71,1,0,2,0.1,0.001,0.6462
2305,-30.99,2,0,3,0.1,0.001,1.0032
2306,-27.18,3,0,4,0.1,0.001,1.4556
2307,-33.66,1,0,2,0.1,0.001,0.672
2308,-34.21,1,0,2,0.1,0.001,0.3953
2309,-29.83,2,0,3,0.1,0.001,1.3885
2310,-27.21,3,0,4,0.1,0.001,1.448
2311,-34.21,1,0,2,0.1,0.001,0.3952
2312,-26.89,4,0,5,0.1,0.001,1.0213
2313,-30.24,2,0,3,0.1,0.001,1.255
2314,-29.32,2,0,3,0.1,0.001,1.5608
2315,-29.09,3,0,4,0.1,0.001,0.9777
2316,-31.35,2,0,3,0.1,0.001,0.8841
2317,-19.58,6,0,7,0.1,0.001,1.489
2318,-25.79,5,0,6,0.1,0.001,0.8678
2319,-25.05,4,0,5,0.1,0.001,1.3907
2320,-30.52,2,0,3,0.1,0.001,1.1584
2321,-32.36,1,0,2,0.1,0.001,1.3213
2322,-14.34,7,0,8,0.1,0.001,1.832
2323,-25.21,5,0,6,0.1,0.001,0.9643
2324,-29.14,3,0,4,0.1,0.001,0.9643
2325,-32.62,2,0,3,0.1,0.001,0.4589
2326,-31.27,2,0,3,0.1,0.001,0.9114
2327,-34.21,1,0,2,0.1,0.001,0.3942
2328,-21.5,5,0,6,0.1,0.001,1.5837
2329,-32.52,1,0,2,0.1,0.001,1.2393
2330,-20.47,6,0,7,0.1,0.001,1.3617
2331,-27.02,4,0,5,0.1,0.001,0.995
2332,-29.61,3,0,4,0.1,0.001,0.8474
2333,-34.05,1,0,2,0.1,0.001,0.4768
2334,-32.63,2,0,3,0.1,0.001,0.4583
2335,-34.21,1,0,2,0.1,0.001,0.3937
2336,-32.76,1,0,2,0.1,0.001,1.1203
2337,-28.05,4,0,5,0.1,0.001,0.7897
2338,-20.45,5,0,6,0.1,0.001,1.759
2339,-26.59,4,0,5,0.1,0.001,1.0827
2340,-33.75,1,0,2,0.1,0.001,0.6272
2341,-28.76,4,0,5,0.1,0.001,0.6479
2342,-20.67,7,0,8,0.1,0.001,1.0406
2343,-31.29,2,0,3,0.1,0.001,0.9039
2344,-32.91,1,0,2,0.1,0.001,1.0463
2345,-30.28,2,0,3,0.1,0.001,1.2395
2346,-32.75,1,0,2,0.1,0.001,1.1242
2347,46.83,5,1,5,0.1,0.001,1.3654
2348,-31.23,2,0,3,0.1,0.001,0.9243
2349,-31.61,2,0,3,0.1,0.001,0.7963
2350,-23.98,4,0,5,0.1,0.001,1.6033
2351,-32.8,1,0,2,0.1,0.001,1.0991
2352,-34.21,1,0,2,0.1,0.001,0.393
2353,-22.98,5,0,6,0.1,0.001,1.3371
2354,-33.69,1,0,2,0.1,0.001,0.6557
2355,-28.35,3,0,4,0.1,0.001,1.162
2356,-34.21,1,0,2,0.1,0.001,0.3928
2357,-34.21,1,0,2,0.1,0.001,0.3927
2358,-33.66,1,0,2,0.1,0.001,0.6693
2359,-26.97,5,0,6,0.1,0.001,0.6723
2360,-33.87,1,0,2,0.1,0.001,0.5666
2361,-25.61,5,0,6,0.1,0.001,0.8983
2362,-30.88,3,0,4,0.1,0.001,0.5288
2363,-33.88,1,0,2,0.1,0.001,0.5602
2364,-29.52,2,0,3,0.1,0.001,1.4933
2365,-32.54,1,0,2,0.1,0.001,1.2298
2366,-31.41,2,0,3,0.1,0.001,0.8632
2367,-30.04,2,0,3,0.1,0.001,1.3207
2368,-32.69,1,0,2,0.1,0.001,1.1563
2369,-31.28,2,0,3,0.1,0.001,0.9069
2370,-27.14,4,0,5,0.1,0.001,0.9714
2371,-20.05,6,0,7,0.1,0.001,1.4209
2372,-29.75,3,0,4,0.1,0.001,0.8117
2373,-32.26,2,0,3,0.1,0.001,0.5808
2374,-18.57,7,0,8,0.1,0.001,1.304
2375,-31.72,2,0,3,0.1,0.001,0.7614
2376,-31.32,2,0,3,0.1,0.001,0.8922
2377,-25.7,4,0,5,0.1,0.001,1.2604
2378,-30.23,3,0,4,0.1,0.001,0.6937
2379,-33.84,1,0,2,0.1,0.001,0.5812
2380,-32.78,1,0,2,0.1,0.001,1.1097
2381,41.56,3,1,3,0.1,0.001,1.1864
2382,-33.94,1,0,2,0.1,0.001,0.5314
2383,-28.2,3,0,4,0.1,0.001,1.1996
2384,-29.92,3,0,4,0.1,0.001,0.7707
2385,-25.48,4,0,5,0.1,0.001,1.3037
2386,-32.79,1,0,2,0.1,0.001,1.1049
2387,-34.22,1,0,2,0.1,0.001,0.3914
2388,-32.74,1,0,2,0.1,0.001,1.1303
2389,-34.22,1,0,2,0.1,0.001,0.3912
2390,-33.14,1,0,2,0.1,0.001,0.9278
2391,-28.18,3,0,4,0.1,0.001,1.2056
2392,-32.76,1,0,2,0.1,0.001,1.1219
2393,-32.5,1,0,2,0.1,0.001,1.2499
2394,-22.78,5,0,6,0.1,0.001,1.3696
2395,-19.66,6,0,7,0.1,0.001,1.4774
2396,-14.06,7,0,8,0.1,0.001,1.8677
2397,-28.58,3,0,4,0.1,0.001,1.1042
2398,-32.75,1,0,2,0.1,0.001,1.1242
2399,-26.65,4,0,5,0.1,0.001,1.0693
2400,-34.22,1,0,2,0.1,0.001,0.3906
2401,-34.22,1,0,2,0.1,0.001,0.3904
2402,-23.97,4,0,5,0.1,0.001,1.605
2403,-29.15,3,0,4,0.1,0.001,0.9634
2404,-25.08,4,0,5,0.1,0.001,1.3835
2405,-32.62,1,0,2,0.1,0.001,1.19
2406,-28.65,3,0,4,0.1,0.001,1.0884
2407,-32.47,1,0,2,0.1,0.001,1.2632
2408,-29.99,3,0,4,0.1,0.001,0.7533
2409,-33.81,1,0,2,0.1,0.001,0.5947
2410,-34.22,1,0,2,0.1,0.001,0.39
2411,-33.84,1,0,2,0.1,0.001,0.578
2412,-32.69,1,0,2,0.1,0.001,1.1557
2413,-30.89,3,0,4,0.1,0.001,0.5266
2414,-30.24,2,0,3,0.1,0.001,1.2518
2415,-30.52,2,0,3,0.1,0.001,1.1585
2416,-27.94,3,0,4,0.1,0.001,1.265
2417,-29.2,3,0,4,0.1,0.001,0.9494
2418,-32.86,1,0,2,0.1,0.001,1.0678
2419,-30.55,2,0,3,0.1,0.001,1.1506
2420,-32.26,2,0,3,0.1,0.001,0.5786
2421,-31.45,2,0,3,0.1,0.001,0.8516
2422,-32.64,2,0,3,0.1,0.001,0.4539
2423,-28.62,3,0,4,0.1,0.001,1.0953
2424,-33.01,1,0,2,0.1,0.001,0.9946
2425,-18.56,6,0,7,0.1,0.001,1.6346
2426,-30.62,2,0,3,0.1,0.001,1.1271
2427,-32.64,1,0,2,0.1,0.001,1.1788
2428,-31.08,2,0,3,0.1,0.001,0.9739
2429,-30.4,2,0,3,0.1,0.001,1.1989
2430,-24.74,4,0,5,0.1,0.001,1.4515
2431,-29.59,2,0,3,0.1,0.001,1.4704
2432,-34.22,1,0,2,0.1,0.001,0.3894
2433,-11.6,9,0,10,0.1,0.001,1.5396
2434,-29.96,2,0,3,0.1,0.001,1.3481
2435,-25.23,4,0,5,0.1,0.001,1.355
2436,-32.88,1,0,2,0.1,0.001,1.0619
2437,-31.05,2,0,3,0.1,0.001,0.9836
2438,-26.09,4,0,5,0.1,0.001,1.1819
2439,-26.35,4,0,5,0.1,0.001,1.1305
2440,-17.02,7,0,8,0.1,0.001,1.4974
2441,-25.78,4,0,5,0.1,0.001,1.2443
2442,-26.63,5,0,6,0.1,0.001,0.7277
2443,-30.9,3,0,4,0.1,0.001,0.5259
2444,-33.04,1,0,2,0.1,0.001,0.979
2445,-24.86,5,0,6,0.1,0.001,1.024
2446,-26.17,4,0,5,0.1,0.001,1.1662
2447,-32.91,1,0,2,0.1,0.001,1.0438
2448,-29.2,3,0,4,0.1,0.001,0.9497
2449,-20.06,6,0,7,0.1,0.001,1.4198
2450,-34.22,1,0,2,0.1,0.001,0.3888
2451,-17.88,7,0,8,0.1,0.001,1.3902
2452,-24.79,4,0,5,0.1,0.001,1.4427
2453,-26.99,3,0,4,0.1,0.001,1.5017
2454,-34.01,1,0,2,0.1,0.001,0.4946
2455,-32.88,1,0,2,0.1,0.001,1.0601
2456,-32.63,1,0,2,0.1,0.001,1.1841
2457,-33.97,1,0,2,0.1,0.001,0.5162
2458,-30.91,2,0,3,0.1,0.001,1.0316
2459,-34.06,1,0,2,0.1,0.001,0.4712
2460,-29.09,3,0,4,0.1,0.001,0.9765
2461,-33.74,1,0,2,0.1,0.001,0.6303
2462,41.03,3,1,3,0.1,0.001,1.0113
2463,-19.69,8,0,9,0.1,0.001,0.9234
2464,-16.66,9,0,10,0.1,0.001,1.0335
2465,-34.22,1,0,2,0.1,0.001,0.388
2466,-32.89,1,0,2,0.1,0.001,1.0551
2467,-31.53,2,0,3,0.1,0.001,0.824
2468,-6.25,13,0,14,0.1,0.001,1.1966
2469,-19.38,6,0,7,0.1,0.001,1.5168
2470,41.03,3,1,3,0.1,0.001,1.0106
2471,-28.16,3,0,4,0.1,0.001,1.2099
2472,-32.27,2,0,3,0.1,0.001,0.5773
2473,-28.4,3,0,4,0.1,0.001,1.1511
2474,-24.87,6,0,7,0.1,0.001,0.7333
2475,-26.13,4,0,5,0.1,0.001,1.1739
2476,-29.48,3,0,4,0.1,0.001,0.881
2477,-29.27,3,0,4,0.1,0.001,0.9324
2478,-23.0,5,0,6,0.1,0.001,1.333
2479,-33.89,1,0,2,0.1,0.001,0.554
2480,-30.91,3,0,4,0.1,0.001,0.5236
2481,-29.62,3,0,4,0.1,0.001,0.845
2482,-32.65,2,0,3,0.1,0.001,0.4513
2483,-32.72,1,0,2,0.1,0.001,1.1409
2484,-34.23,1,0,2,0.1,0.001,0.3868
2485,-27.35,3,0,4,0.1,0.001,1.4135
2486,-33.74,1,0,2,0.1,0.001,0.6286
2487,-29.58,2,0,3,0.1,0.001,1.4732
2488,-27.2,3,0,4,0.1,0.001,1.4507
2489,-18.73,6,0,7,0.1,0.001,1.6094
2490,-30.87,3,0,4,0.1,0.001,0.5313
2491,-23.85,4,0,5,0.1,0.001,1.6298
2492,-33.95,1,0,2,0.1,0.001,0.5271
2493,-30.91,3,0,4,0.1,0.001,0.5229
2494,39.49,2,1,2,0.1,0.001,1.2457
2495,-31.36,2,0,3,0.1,0.001,0.8796
2496,-31.34,2,0,3,0.1,0.001,0.8883
2497,-30.78,2,0,3,0.1,0.001,1.0745
2498,-12.44,9,0,10,0.1,0.001,1.4556
2499,-27.78,3,0,4,0.1,0.001,1.3042
2500,-32.27,2,0,3,0.1,0.001,0.5762
2501,-30.88,2,0,3,0.1,0.001,1.0394
2502,-29.27,3,0,4,0.1,0.001,0.9329
2503,-27.9,4,0,5,0.1,0.001,0.8202
2504,-30.25,3,0,4,0.1,0.001,0.6886
2505,-30.91,3,0,4,0.1,0.001,0.5223
2506,-31.56,2,0,3,0.1,0.001,0.8142
2507,-30.34,2,0,3,0.1,0.001,1.2183
2508,-17.71,7,0,8,0.1,0.001,1.4118
2509,-26.06,5,0,6,0.1,0.001,0.8229
2510,-31.97,2,0,3,0.1,0.001,0.6763
2511,-31.37,2,0,3,0.1,0.001,0.8768
2512,-28.07,4,0,5,0.1,0.001,0.7861
2513,-25.75,3,0,4,0.1,0.001,1.8123
2514,-20.94,6,0,7,0.1,0.001,1.2948
2515,-31.29,2,0,3,0.1,0.001,0.9019
2516,-32.65,2,0,3,0.1,0.001,0.4493
2517,-27.01,4,0,5,0.1,0.001,0.9987
2518,-14.64,8,0,9,0.1,0.001,1.4841
2519,-19.81,6,0,7,0.1,0.001,1.4553
2520,-29.15,3,0,4,0.1,0.001,0.9635
2521,-34.23,1,0,2,0.1,0.001,0.3854
2522,-17.11,7,0,8,0.1,0.001,1.486
2523,-29.54,2,0,3,0.1,0.001,1.4878
2524,-33.04,1,0,2,0.1,0.001,0.9794
2525,-30.33,3,0,4,0.1,0.001,0.6669
2526,-17.01,7,0,8,0.1,0.001,1.4984
2527,-30.34,2,0,3,0.1,0.001,1.2205
2528,-31.18,2,0,3,0.1,0.001,0.9404
2529,-33.78,1,0,2,0.1,0.001,0.6124
2530,-32.94,1,0,2,0.1,0.001,1.031
2531,-8.4,8,0,9,0.1,0.001,2.1781
2532,-19.66,3,0,4,0.1,0.001,3.3361
2533,57.91,5,1,5,0.1,0.001,3.5821
2534,-17.8,3,0,4,0.1,0.001,3.8007
2535,-11.29,4,0,5,0.1,0.001,4.1412
2536,27.09,9,0,10,0.1,0.001,5.4089
2537,26.94,8,0,9,0.1,0.001,6.104
2538,44.94,9,0,10,0.1,0.001,7.1943
2539,-9.52,2,0,3,0.1,0.001,8.1603
2540,54.59,2,1,2,0.1,0.001,8.7943
2541,0.22,3,0,4,0.1,0.001,8.3038
2542,-19.58,1,0,2,0.1,0.001,7.7081
2543,10.87,4,0,5,0.1,0.001,8.5736
2544,25.78,5,0,6,0.1,0.001,9.4627
2545,43.73,7,0,8,0.1,0.001,9.0914
2546,12.92,4,0,5,0.1,0.001,8.9847
2547,-17.68,1,0,2,0.1,0.001,8.6582
2548,6.85,3,0,4,0.1,0.001,9.9632
2549,-18.15,1,0,2,0.1,0.001,8.427
2550,-1.44,3,0,4,0.1,0.001,7.891
2551,2.32,3,0,4,0.1,0.001,8.8303
2552,-19.48,1,0,2,0.1,0.001,7.7613
2553,-20.61,1,0,2,0.1,0.001,7.1925
2554,-10.28,2,0,3,0.1,0.001,7.9062
2555,-26.78,1,0,2,0.1,0.001,4.1121
2556,-24.31,1,0,2,0.1,0.001,5.3441
2557,-11.19,2,0,3,0.1,0.001,7.6038
2558,0.03,4,0,5,0.1,0.001,6.4065
2559,-12.08,3,0,4,0.1,0.001,5.2301
2560,6.06,5,0,6,0.1,0.001,6.1768
2561,-24.1,1,0,2,0.1,0.001,5.4488
2562,-25.58,1,0,2,0.1,0.001,4.7117
2563,-14.62,3,0,4,0.1,0.001,4.5959
2564,-16.98,2,0,3,0.1,0.001,5.6733
2565,-9.16,3,0,4,0.1,0.001,5.9589
2566,5.94,5,0,6,0.1,0.001,6.157
2567,-5.66,5,0,6,0.1,0.001,4.2231
2568,-23.67,1,0,2,0.1,0.001,5.6649
2569,-10.9,5,0,6,0.1,0.001,3.3496
2570,-23.95,1,0,2,0.1,0.001,5.5274
2571,-31.33,1,0,2,0.1,0.001,1.8361
2572,-31.1,1,0,2,0.1,0.001,1.9499
2573,18.99,9,0,10,0.1,0.001,4.5988
2574,-23.9,2,0,3,0.1,0.001,3.3676
2575,-18.0,4,0,5,0.1,0.001,2.8005
2576,-5.66,9,0,10,0.1,0.001,2.1338
2577,5.24,5,0,6,0.1,0.001,6.0408
2578,-21.13,3,0,4,0.1,0.001,2.9687
2579,-25.11,1,0,2,0.1,0.001,4.9461
2580,1.22,5,0,6,0.1,0.001,5.3696
2581,-27.85,1,0,2,0.1,0.001,3.5764
2582,-28.19,1,0,2,0.1,0.001,3.4061
2583,-13.34,4,0,5,0.1,0.001,3.7326
2584,-26.71,3,0,4,0.1,0.001,1.5714
2585,47.48,2,1,2,0.1,0.001,5.2375
2586,25.64,9,0,10,0.1,0.001,5.2638
2587,-23.93,2,0,3,0.1,0.001,3.3581
2588,45.88,2,1,2,0.1,0.001,4.4403
2589,-10.47,5,0,6,0.1,0.001,3.4217
2590,-11.48,4,0,5,0.1,0.001,4.1049
2591,-19.72,3,0,4,0.1,0.001,3.3206
2592,-27.02,1,0,2,0.1,0.001,3.9925
2593,-32.83,1,0,2,0.1,0.001,1.0833
2594,-26.49,1,0,2,0.1,0.001,4.255
2595,-7.41,8,0,9,0.1,0.001,2.2874
2596,-3.7,6,0,7,0.1,0.001,3.757
2597,-3.71,7,0,8,0.1,0.001,3.1608
2598,-22.25,4,0,5,0.1,0.001,1.9508
2599,-8.6,7,0,8,0.1,0.001,2.5501
2600,-27.35,1,0,2,0.1,0.001,3.8266
2601,-28.55,1,0,2,0.1,0.001,3.2265
2602,-16.26,3,0,4,0.1,0.001,4.1859
2603,-9.84,5,0,6,0.1,0.001,3.5269
2604,-28.66,1,0,2,0.1,0.001,3.1724
2605,-23.91,5,0,6,0.1,0.001,1.1813
